datetime,demand,hour,day_of_week,is_weekend,event,demandH1,demandH2,demandH3,hour_sin,hour_cos,minutes,hour^2,hour^3,demand24HAgo,demand7HAgo,h_0.0,h_1.0,h_2.0,h_3.0,h_4.0,h_5.0,h_6.0,h_7.0,h_8.0,h_9.0,h_10.0,h_11.0,h_12.0,h_13.0,h_14.0,h_15.0,h_16.0,h_17.0,h_18.0,h_19.0,h_20.0,h_21.0,h_22.0,h_23.0,h_0.0_weekend,h_1.0_weekend,h_2.0_weekend,h_3.0_weekend,h_4.0_weekend,h_5.0_weekend,h_6.0_weekend,h_7.0_weekend,h_8.0_weekend,h_9.0_weekend,h_10.0_weekend,h_11.0_weekend,h_12.0_weekend,h_13.0_weekend,h_14.0_weekend,h_15.0_weekend,h_16.0_weekend,h_17.0_weekend,h_18.0_weekend,h_19.0_weekend,h_20.0_weekend,h_21.0_weekend,h_22.0_weekend,h_23.0_weekend,rush,prediction_linear
2022-10-30 20:00:00,19420,20.0,6,1,0,27181.0,30967.0,42177.0,-0.8660254037844386,0.5000000000000001,1200,1440000,1728000000,39347.0,17815.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25354.06990794505
2022-10-30 21:00:00,16523,21.0,6,1,1,19420.0,27181.0,30967.0,-0.7071067811865477,0.7071067811865474,1260,1587600,2000376000,30805.0,12255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17555.258131768227
2022-10-30 22:00:00,12203,22.0,6,1,0,16523.0,19420.0,27181.0,-0.5000000000000004,0.8660254037844384,1320,1742400,-1994999296,23311.0,9562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14652.998377002306
2022-10-30 23:00:00,7949,23.0,6,1,1,12203.0,16523.0,19420.0,-0.25881904510252157,0.9659258262890681,1380,1904400,-1666895296,22319.0,3221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10572.600702579984
2022-10-31 00:00:00,11055,0.0,0,0,1,7949.0,12203.0,16523.0,0.0,1.0,0,0,0,10781.0,10006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7835.722682783314
2022-10-31 01:00:00,3639,1.0,0,0,1,11055.0,7949.0,12203.0,0.25881904510252074,0.9659258262890683,60,3600,216000,5971.0,8418.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8609.332381109256
2022-10-31 02:00:00,1533,2.0,0,0,0,3639.0,11055.0,7949.0,0.49999999999999994,0.8660254037844387,120,14400,1728000,2896.0,3118.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772.584085478508
2022-10-31 03:00:00,25,3.0,0,0,0,1533.0,3639.0,11055.0,0.7071067811865476,0.7071067811865476,180,32400,5832000,1064.0,2531.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232.8592775569173
2022-10-31 04:00:00,2152,4.0,0,0,0,25.0,1533.0,3639.0,0.8660254037844386,0.5000000000000001,240,57600,13824000,3407.0,3949.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172.1135483005182
2022-10-31 05:00:00,11774,5.0,0,0,0,2152.0,25.0,1533.0,0.9659258262890683,0.25881904510252074,300,90000,27000000,4857.0,16479.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9570.915191813085
2022-10-31 06:00:00,20433,6.0,0,0,0,11774.0,2152.0,25.0,1.0,6.123233995736766e-17,360,129600,46656000,3615.0,41015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23182.222670061223
2022-10-31 07:00:00,31745,7.0,0,0,0,20433.0,11774.0,2152.0,0.9659258262890683,-0.25881904510252063,420,176400,74088000,5878.0,84106.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43925.07751183018
2022-10-31 08:00:00,28013,8.0,0,0,0,31745.0,20433.0,11774.0,0.8660254037844387,-0.4999999999999998,480,230400,110592000,9303.0,47622.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22814.30526455945
2022-10-31 09:00:00,35823,9.0,0,0,0,28013.0,31745.0,20433.0,0.7071067811865476,-0.7071067811865475,540,291600,157464000,17474.0,33276.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26842.39835818085
2022-10-31 10:00:00,33492,10.0,0,0,0,35823.0,28013.0,31745.0,0.49999999999999994,-0.8660254037844387,600,360000,216000000,21914.0,29552.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31748.177966851854
2022-10-31 11:00:00,43512,11.0,0,0,0,33492.0,35823.0,28013.0,0.258819045102521,-0.9659258262890682,660,435600,287496000,25513.0,28895.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32625.087056501983
2022-10-31 12:00:00,46106,12.0,0,0,0,43512.0,33492.0,35823.0,1.2246467991473532e-16,-1.0,720,518400,373248000,29207.0,35211.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42124.677895020606
2022-10-31 13:00:00,53058,13.0,0,0,0,46106.0,43512.0,33492.0,-0.2588190451025208,-0.9659258262890683,780,608400,474552000,29158.0,45347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47511.706075454545
2022-10-31 14:00:00,53572,14.0,0,0,0,53058.0,46106.0,43512.0,-0.4999999999999997,-0.8660254037844388,840,705600,592704000,36798.0,43957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46075.272824161046
2022-10-31 15:00:00,57988,15.0,0,0,0,53572.0,53058.0,46106.0,-0.7071067811865471,-0.7071067811865479,900,810000,729000000,34035.0,51912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52646.993780481374
2022-10-31 16:00:00,64788,16.0,0,0,0,57988.0,53572.0,53058.0,-0.8660254037844385,-0.5000000000000004,960,921600,884736000,39743.0,68717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58759.34550419943
2022-10-31 17:00:00,70537,17.0,0,0,0,64788.0,57988.0,53572.0,-0.9659258262890683,-0.25881904510252063,1020,1040400,1061208000,42177.0,55145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56630.65573081121
2022-10-31 18:00:00,55669,18.0,0,0,1,70537.0,64788.0,57988.0,-1.0,-1.8369701987210297e-16,1080,1166400,1259712000,30967.0,37798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52808.35746645745
2022-10-31 19:00:00,45206,19.0,0,0,0,55669.0,70537.0,64788.0,-0.9659258262890684,0.2588190451025203,1140,1299600,1481544000,27181.0,32537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41731.30370325813
2022-10-31 20:00:00,35433,20.0,0,0,0,45206.0,55669.0,70537.0,-0.8660254037844386,0.5000000000000001,1200,1440000,1728000000,19420.0,18307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31663.561552041097
2022-10-31 21:00:00,26268,21.0,0,0,0,35433.0,45206.0,55669.0,-0.7071067811865477,0.7071067811865474,1260,1587600,2000376000,16523.0,12358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24144.68827158953
2022-10-31 22:00:00,25815,22.0,0,0,0,26268.0,35433.0,45206.0,-0.5000000000000004,0.8660254037844384,1320,1742400,-1994999296,12203.0,9607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18456.248812412032
2022-10-31 23:00:00,21332,23.0,0,0,0,25815.0,26268.0,35433.0,-0.25881904510252157,0.9659258262890681,1380,1904400,-1666895296,7949.0,7130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16886.378090477694
2022-11-01 00:00:00,4611,0.0,1,0,0,21332.0,25815.0,26268.0,0.0,1.0,0,0,0,11055.0,2757.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14160.482621592024
2022-11-01 01:00:00,1683,1.0,1,0,0,4611.0,21332.0,25815.0,0.25881904510252074,0.9659258262890683,60,3600,216000,3639.0,940.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727.42460406655
2022-11-01 02:00:00,60,2.0,1,0,0,1683.0,4611.0,21332.0,0.49999999999999994,0.8660254037844387,120,14400,1728000,1533.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.71687513996335
2022-11-01 03:00:00,187,3.0,1,0,0,60.0,1683.0,4611.0,0.7071067811865476,0.7071067811865476,180,32400,5832000,25.0,122.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-193.0362501762438
2022-11-01 04:00:00,3678,4.0,1,0,0,187.0,60.0,1683.0,0.8660254037844386,0.5000000000000001,240,57600,13824000,2152.0,2766.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858.8131292381504
2022-11-01 05:00:00,8050,5.0,1,0,1,3678.0,187.0,60.0,0.9659258262890683,0.25881904510252074,300,90000,27000000,11774.0,16651.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11870.497108086915
2022-11-01 06:00:00,7238,6.0,1,0,0,8050.0,3678.0,187.0,1.0,6.123233995736766e-17,360,129600,46656000,20433.0,39577.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23690.50294840414
2022-11-01 07:00:00,6371,7.0,1,0,0,7238.0,8050.0,3678.0,0.9659258262890683,-0.25881904510252063,420,176400,74088000,31745.0,86786.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41188.73138969191
2022-11-01 08:00:00,9616,8.0,1,0,0,6371.0,7238.0,8050.0,0.8660254037844387,-0.4999999999999998,480,230400,110592000,28013.0,47572.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10754.132819547838
2022-11-01 09:00:00,15422,9.0,1,0,0,9616.0,6371.0,7238.0,0.7071067811865476,-0.7071067811865475,540,291600,157464000,35823.0,39248.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21065.7756864336
2022-11-01 10:00:00,20933,10.0,1,0,0,15422.0,9616.0,6371.0,0.49999999999999994,-0.8660254037844387,600,360000,216000000,33492.0,29726.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22342.023712864004
2022-11-01 11:00:00,24342,11.0,1,0,0,20933.0,15422.0,9616.0,0.258819045102521,-0.9659258262890682,660,435600,287496000,43512.0,30506.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29544.49300146329
2022-11-01 12:00:00,26671,12.0,1,0,0,24342.0,20933.0,15422.0,1.2246467991473532e-16,-1.0,720,518400,373248000,46106.0,41571.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35645.42436478208
2022-11-01 13:00:00,28131,13.0,1,0,0,26671.0,24342.0,20933.0,-0.2588190451025208,-0.9659258262890683,780,608400,474552000,53058.0,55364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42919.68461318195
2022-11-01 14:00:00,29528,14.0,1,0,1,28131.0,26671.0,24342.0,-0.4999999999999997,-0.8660254037844388,840,705600,592704000,53572.0,48298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35495.98654076273
2022-11-01 15:00:00,30244,15.0,1,0,0,29528.0,28131.0,26671.0,-0.7071067811865471,-0.7071067811865479,900,810000,729000000,57988.0,68570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47018.370820957214
2022-11-01 16:00:00,33850,16.0,1,0,0,30244.0,29528.0,28131.0,-0.8660254037844385,-0.5000000000000004,960,921600,884736000,64788.0,71447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47982.905420450035
2022-11-01 17:00:00,35263,17.0,1,0,0,33850.0,30244.0,29528.0,-0.9659258262890683,-0.25881904510252063,1020,1040400,1061208000,70537.0,61497.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45346.773056619946
2022-11-01 18:00:00,31315,18.0,1,0,0,35263.0,33850.0,30244.0,-1.0,-1.8369701987210297e-16,1080,1166400,1259712000,55669.0,43143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38118.50943295715
2022-11-01 19:00:00,26511,19.0,1,0,1,31315.0,35263.0,33850.0,-0.9659258262890684,0.2588190451025203,1140,1299600,1481544000,45206.0,27384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30303.051692606296
2022-11-01 20:00:00,18260,20.0,1,0,0,26511.0,31315.0,35263.0,-0.8660254037844386,0.5000000000000001,1200,1440000,1728000000,35433.0,18088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24549.592791523275
2022-11-01 21:00:00,16811,21.0,1,0,0,18260.0,26511.0,31315.0,-0.7071067811865477,0.7071067811865474,1260,1587600,2000376000,26268.0,14218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16784.367983901982
2022-11-01 22:00:00,13450,22.0,1,0,0,16811.0,18260.0,26511.0,-0.5000000000000004,0.8660254037844384,1320,1742400,-1994999296,25815.0,10043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16168.855412927956
2022-11-01 23:00:00,7275,23.0,1,0,0,13450.0,16811.0,18260.0,-0.25881904510252157,0.9659258262890681,1380,1904400,-1666895296,21332.0,6347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12228.58649401979
2022-11-02 00:00:00,15949,0.0,2,0,1,7275.0,13450.0,16811.0,0.0,1.0,0,0,0,4611.0,2534.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4482.390407970786
2022-11-02 01:00:00,7433,1.0,2,0,0,15949.0,7275.0,13450.0,0.25881904510252074,0.9659258262890683,60,3600,216000,1683.0,428.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9102.51326919777
2022-11-02 02:00:00,4136,2.0,2,0,1,7433.0,15949.0,7275.0,0.49999999999999994,0.8660254037844387,120,14400,1728000,60.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758.8736345359157
2022-11-02 03:00:00,2505,3.0,2,0,0,4136.0,7433.0,15949.0,0.7071067811865476,0.7071067811865476,180,32400,5832000,187.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.5436898388302
2022-11-02 04:00:00,4118,4.0,2,0,0,2505.0,4136.0,7433.0,0.8660254037844386,0.5000000000000001,240,57600,13824000,3678.0,2334.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242.1040164720434
2022-11-02 05:00:00,17856,5.0,2,0,1,4118.0,2505.0,4136.0,0.9659258262890683,0.25881904510252074,300,90000,27000000,8050.0,15471.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10980.54983574736
2022-11-02 06:00:00,32719,6.0,2,0,0,17856.0,4118.0,2505.0,1.0,6.123233995736766e-17,360,129600,46656000,7238.0,45319.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28581.77520989281
2022-11-02 07:00:00,50923,7.0,2,0,0,32719.0,17856.0,4118.0,0.9659258262890683,-0.25881904510252063,420,176400,74088000,6371.0,90123.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52968.45606057666
2022-11-02 08:00:00,39731,8.0,2,0,0,50923.0,32719.0,17856.0,0.8660254037844387,-0.4999999999999998,480,230400,110592000,9616.0,50673.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35235.489274103966
2022-11-02 09:00:00,40581,9.0,2,0,0,39731.0,50923.0,32719.0,0.7071067811865476,-0.7071067811865475,540,291600,157464000,15422.0,44608.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35639.184935109224
2022-11-02 10:00:00,40534,10.0,2,0,1,40581.0,39731.0,50923.0,0.49999999999999994,-0.8660254037844387,600,360000,216000000,20933.0,33196.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34441.78055469541
2022-11-02 11:00:00,41026,11.0,2,0,0,40534.0,40581.0,39731.0,0.258819045102521,-0.9659258262890682,660,435600,287496000,24342.0,35783.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37936.64740480402
2022-11-02 12:00:00,45822,12.0,2,0,0,41026.0,40534.0,40581.0,1.2246467991473532e-16,-1.0,720,518400,373248000,26671.0,40209.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40905.51617561272
2022-11-02 13:00:00,47827,13.0,2,0,0,45822.0,41026.0,40534.0,-0.2588190451025208,-0.9659258262890683,780,608400,474552000,28131.0,62669.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50911.51058376018
2022-11-02 14:00:00,53772,14.0,2,0,0,47827.0,45822.0,41026.0,-0.4999999999999997,-0.8660254037844388,840,705600,592704000,29528.0,54467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43865.46382910185
2022-11-02 15:00:00,58104,15.0,2,0,0,53772.0,47827.0,45822.0,-0.7071067811865471,-0.7071067811865479,900,810000,729000000,30244.0,63153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54732.94156290834
2022-11-02 16:00:00,79987,16.0,2,0,0,58104.0,53772.0,47827.0,-0.8660254037844385,-0.5000000000000004,960,921600,884736000,33850.0,68162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57745.053757806236
2022-11-02 17:00:00,67020,17.0,2,0,0,79987.0,58104.0,53772.0,-0.9659258262890683,-0.25881904510252063,1020,1040400,1061208000,35263.0,62756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66639.96229878622
2022-11-02 18:00:00,53771,18.0,2,0,1,67020.0,79987.0,58104.0,-1.0,-1.8369701987210297e-16,1080,1166400,1259712000,31315.0,44251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51809.878181832275
2022-11-02 19:00:00,33117,19.0,2,0,0,53771.0,67020.0,79987.0,-0.9659258262890684,0.2588190451025203,1140,1299600,1481544000,26511.0,28338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39009.69477160793
2022-11-02 20:00:00,28528,20.0,2,0,0,33117.0,53771.0,67020.0,-0.8660254037844386,0.5000000000000001,1200,1440000,1728000000,18260.0,22162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24838.594841947892
